Senser01,Senser03,Senser02
6500,-4585,2709
6501,-4583,2704
6502,-4581,2700
6503,-4579,2695
6504,-4578,2691
6505,-4576,2686
6506,-4574,2681
6507,-4572,2677
6508,-4570,2672
6509,-4569,2668
6510,-4566,2663
6511,-4564,2658
6512,-4563,2654
6513,-4561,2649
6514,-4559,2645
6515,-4557,2640
6516,-4555,2635
6517,-4553,2631
6518,-4551,2626
6519,-4549,2622
6520,-4547,2617
6521,-4545,2611
6522,-4543,2607
6523,-4541,2602
6524,-4539,2598
6525,-4537,2593
6526,-4535,2588
6527,-4533,2584
6528,-4531,2579
6529,-4529,2575
6530,-4527,2570
6531,-4525,2565
6532,-4523,2561
6533,-4521,2555
6534,-4519,2551
6535,-4517,2546
6536,-4514,2541
6537,-4513,2537
6538,-4510,2532
6539,-4508,2528
6540,-4506,2523
6541,-4504,2517
6542,-4502,2514
6543,-4499,2508
6544,-4498,2504
6545,-4495,2499
6546,-4493,2494
6547,-4491,2490
6548,-4489,2485
6549,-4487,2481
6550,-4484,2475
6551,-4482,2470
6552,-4480,2466
6553,-4477,2461
6554,-4476,2457
6555,-4473,2452
6556,-4471,2446
6557,-4469,2443
6558,-4466,2437
6559,-4464,2433
6560,-4462,2428
6561,-4459,2423
6562,-4457,2419
6563,-4455,2413
6564,-4453,2409
6565,-4450,2404
6566,-4447,2399
6567,-4445,2395
6568,-4443,2390
6569,-4441,2386
6570,-4438,2380
6571,-4435,2375
6572,-4433,2371
6573,-4431,2366
6574,-4429,2362
6575,-4426,2356
6576,-4423,2351
6577,-4421,2347
6578,-4419,2342
6579,-4417,2338
6580,-4414,2332
6581,-4411,2327
6582,-4409,2323
6583,-4406,2318
6584,-4404,2314
6585,-4401,2308
6586,-4399,2303
6587,-4397,2299
6588,-4394,2294
6589,-4392,2290
6590,-4389,2284
6591,-4386,2279
6592,-4384,2275
6593,-4381,2269
6594,-4379,2265
6595,-4376,2260
6596,-4373,2255
6597,-4371,2251
6598,-4368,2245
6599,-4366,2241
6600,-4363,2236
6601,-4360,2230
6602,-4358,2226
6603,-4355,2221
6604,-4353,2217
6605,-4350,2211
6606,-4347,2206
6607,-4344,2202
6608,-4341,2197
6609,-4339,2192
6610,-4336,2187
6611,-4333,2182
6612,-4331,2178
6613,-4328,2172
6614,-4326,2168
6615,-4323,2163
6616,-4320,2157
6617,-4317,2153
6618,-4314,2148
6619,-4312,2144
6620,-4309,2138
6621,-4306,2133
6622,-4303,2129
6623,-4300,2123
6624,-4298,2119
6625,-4295,2114
6626,-4292,2108
6627,-4289,2104
6628,-4286,2099
6629,-4284,2094
6630,-4280,2089
6631,-4277,2084
6632,-4275,2079
6633,-4272,2074
6634,-4269,2070
6635,-4266,2064
6636,-4263,2059
6637,-4260,2055
6638,-4257,2049
6639,-4255,2045
6640,-4251,2040
6641,-4248,2034
6642,-4246,2030
6643,-4242,2024
6644,-4240,2020
6645,-4237,2015
6646,-4233,2009
6647,-4231,2005
6648,-4227,2000
6649,-4225,1995
6650,-4222,1990
6651,-4218,1984
6652,-4216,1980
6653,-4212,1975
6654,-4210,1970
6655,-4206,1965
6656,-4203,1959
6657,-4200,1955
6658,-4197,1950
6659,-4194,1946
6660,-4191,1940
6661,-4188,1934
6662,-4185,1930
6663,-4181,1925
6664,-4179,1920
6665,-4175,1915
6666,-4172,1909
6667,-4169,1905
6668,-4166,1900
6669,-4163,1895
6670,-4160,1890
6671,-4156,1884
6672,-4153,1880
6673,-4150,1874
6674,-4147,1870
6675,-4144,1865
6676,-4140,1859
6677,-4137,1855
6678,-4134,1849
6679,-4131,1845
6680,-4128,1839
6681,-4124,1834
6682,-4121,1829
6683,-4118,1824
6684,-4115,1820
6685,-4111,1814
6686,-4108,1808
6687,-4105,1804
6688,-4101,1798
6689,-4098,1794
6690,-4095,1788
6691,-4091,1783
6692,-4088,1779
6693,-4084,1773
6694,-4082,1769
6695,-4078,1763
6696,-4074,1757
6697,-4071,1753
6698,-4068,1747
6699,-4065,1743
6700,-4061,1737
6701,-4057,1732
6702,-4054,1727
6703,-4051,1722
6704,-4048,1717
6705,-4044,1712
6706,-4040,1706
6707,-4037,1702
6708,-4033,1696
6709,-4031,1692
6710,-4027,1686
6711,-4023,1680
6712,-4020,1676
6713,-4016,1670
6714,-4013,1666
6715,-4009,1660
6716,-4005,1655
6717,-4002,1650
6718,-3998,1644
6719,-3996,1640
6720,-3992,1634
6721,-3988,1629
6722,-3985,1624
6723,-3981,1619
6724,-3978,1614
6725,-3974,1608
6726,-3970,1603
6727,-3967,1598
6728,-3963,1593
6729,-3960,1588
6730,-3956,1583
6731,-3952,1577
6732,-3949,1572
6733,-3945,1567
6734,-3942,1562
6735,-3938,1557
6736,-3934,1551
6737,-3930,1546
6738,-3926,1541
6739,-3923,1536
6740,-3919,1531
6741,-3915,1525
6742,-3912,1521
6743,-3908,1515
6744,-3905,1510
6745,-3901,1505
6746,-3897,1499
6747,-3893,1495
6748,-3889,1489
6749,-3886,1485
6750,-3882,1479
6751,-3878,1473
6752,-3875,1469
6753,-3870,1463
6754,-3867,1459
6755,-3863,1453
6756,-3859,1447
6757,-3856,1443
6758,-3851,1437
6759,-3848,1433
6760,-3844,1427
6761,-3840,1421
6762,-3837,1417
6763,-3832,1411
6764,-3829,1407
6765,-3825,1401
6766,-3820,1396
6767,-3817,1391
6768,-3813,1386
6769,-3810,1381
6770,-3805,1376
6771,-3801,1370
6772,-3798,1366
6773,-3793,1360
6774,-3790,1356
6775,-3786,1350
6776,-3781,1344
6777,-3778,1340
6778,-3774,1334
6779,-3770,1330
6780,-3766,1325
6781,-3762,1319
6782,-3758,1315
6783,-3754,1309
6784,-3750,1305
6785,-3746,1299
6786,-3742,1293
6787,-3738,1289
6788,-3734,1284
6789,-3730,1279
6790,-3726,1274
6791,-3721,1268
6792,-3718,1264
6793,-3713,1258
6794,-3710,1254
6795,-3706,1248
6796,-3701,1243
6797,-3698,1239
6798,-3693,1233
6799,-3690,1229
6800,-3685,1223
6801,-3681,1218
6802,-3677,1213
6803,-3672,1208
6804,-3669,1204
6805,-3664,1198
6806,-3660,1192
6807,-3656,1188
6808,-3652,1183
6809,-3648,1179
6810,-3644,1173
6811,-3639,1168
6812,-3635,1163
6813,-3631,1158
6814,-3627,1154
6815,-3623,1148
6816,-3618,1143
6817,-3614,1139
6818,-3610,1133
6819,-3606,1129
6820,-3602,1124
6821,-3597,1118
6822,-3593,1114
6823,-3588,1108
6824,-3585,1104
6825,-3580,1099
6826,-3575,1093
6827,-3572,1089
6828,-3567,1084
6829,-3563,1080
6830,-3559,1074
6831,-3554,1069
6832,-3550,1065
6833,-3545,1060
6834,-3542,1056
6835,-3537,1050
6836,-3532,1045
6837,-3529,1041
6838,-3524,1035
6839,-3520,1031
6840,-3515,1026
6841,-3510,1021
6842,-3507,1017
6843,-3502,1011
6844,-3498,1007
6845,-3493,1002
6846,-3488,997
6847,-3485,993
6848,-3480,988
6849,-3476,984
6850,-3471,978
6851,-3466,973
6852,-3462,969
6853,-3457,964
6854,-3454,960
6855,-3449,955
6856,-3444,950
6857,-3440,946
6858,-3435,940
6859,-3431,937
6860,-3426,931
6861,-3421,926
6862,-3418,922
6863,-3413,917
6864,-3409,913
6865,-3404,908
6866,-3399,903
6867,-3395,899
6868,-3390,894
6869,-3386,890
6870,-3381,885
6871,-3376,880
6872,-3372,876
6873,-3367,871
6874,-3363,867
6875,-3358,862
6876,-3353,857
6877,-3349,853
6878,-3344,848
6879,-3340,845
6880,-3335,840
6881,-3330,835
6882,-3326,831
6883,-3321,826
6884,-3317,822
6885,-3312,817
6886,-3306,812
6887,-3302,809
6888,-3297,804
6889,-3293,800
6890,-3288,795
6891,-3283,790
6892,-3279,787
6893,-3274,782
6894,-3270,778
6895,-3265,773
6896,-3259,769
6897,-3256,765
6898,-3250,760
6899,-3246,757
6900,-3241,752
6901,-3236,747
6902,-3232,743
6903,-3227,739
6904,-3223,735
6905,-3218,730
6906,-3213,726
6907,-3209,722
6908,-3204,717
6909,-3200,714
6910,-3195,709
6911,-3190,705
6912,-3186,701
6913,-3181,696
6914,-3177,693
6915,-3172,688
6916,-3166,684
6917,-3163,680
6918,-3157,676
6919,-3154,672
6920,-3148,668
6921,-3143,663
6922,-3139,660
6923,-3134,655
6924,-3130,652
6925,-3125,648
6926,-3120,643
6927,-3116,640
6928,-3111,635
6929,-3107,632
6930,-3102,628
6931,-3097,623
6932,-3093,620
6933,-3088,616
6934,-3085,612
6935,-3079,608
6936,-3074,604
6937,-3071,600
6938,-3065,596
6939,-3062,593
6940,-3057,589
6941,-3051,584
6942,-3048,581
6943,-3043,577
6944,-3039,574
6945,-3034,569
6946,-3029,565
6947,-3025,562
6948,-3020,558
6949,-3016,555
6950,-3011,551
6951,-3006,547
6952,-3002,544
6953,-2997,539
6954,-2993,536
6955,-2988,532
6956,-2983,528
6957,-2979,525
6958,-2974,521
6959,-2971,518
6960,-2966,514
6961,-2961,510
6962,-2957,507
6963,-2952,503
6964,-2948,500
6965,-2943,497
6966,-2938,493
6967,-2934,490
6968,-2929,486
6969,-2925,483
6970,-2920,479
6971,-2915,475
6972,-2912,472
6973,-2907,469
6974,-2903,466
6975,-2898,462
6976,-2893,458
6977,-2889,456
6978,-2884,452
6979,-2881,449
6980,-2876,445
6981,-2871,442
6982,-2867,439
6983,-2862,435
6984,-2858,433
6985,-2853,429
6986,-2848,426
6987,-2844,423
6988,-2840,419
6989,-2836,417
6990,-2831,413
6991,-2826,410
6992,-2822,407
6993,-2817,404
6994,-2813,401
6995,-2809,398
6996,-2804,394
6997,-2800,392
6998,-2795,389
6999,-2791,386
7000,-2786,383
7001,-2781,379
7002,-2778,377
7003,-2773,374
7004,-2769,371
7005,-2764,368
7006,-2759,365
7007,-2756,362
7008,-2751,359
7009,-2747,357
7010,-2742,354
7011,-2737,351
7012,-2733,348
7013,-2728,345
7014,-2725,343
7015,-2720,340
7016,-2715,337
7017,-2711,334
7018,-2706,332
7019,-2703,329
7020,-2698,326
7021,-2693,323
7022,-2689,321
7023,-2684,318
7024,-2681,316
7025,-2676,313
7026,-2671,310
7027,-2667,308
7028,-2662,306
7029,-2659,303
7030,-2654,301
7031,-2649,298
7032,-2645,296
7033,-2641,293
7034,-2637,291
7035,-2632,289
7036,-2627,286
7037,-2624,284
7038,-2619,281
7039,-2615,279
7040,-2610,277
7041,-2605,274
7042,-2602,272
7043,-2597,270
7044,-2593,268
7045,-2588,266
7046,-2584,263
7047,-2580,261
7048,-2575,259
7049,-2571,257
7050,-2567,255
7051,-2562,253
7052,-2558,251
7053,-2553,249
7054,-2550,247
7055,-2545,245
7056,-2540,242
7057,-2536,241
7058,-2532,239
7059,-2528,237
7060,-2523,235
7061,-2518,233
7062,-2515,231
7063,-2510,229
7064,-2506,228
7065,-2502,226
7066,-2497,224
7067,-2493,222
7068,-2488,220
7069,-2485,219
7070,-2480,217
7071,-2475,215
7072,-2472,213
7073,-2467,212
7074,-2463,210
7075,-2458,208
7076,-2454,207
7077,-2450,205
7078,-2445,204
7079,-2442,202
7080,-2437,201
7081,-2432,199
7082,-2429,198
7083,-2424,196
7084,-2420,195
7085,-2416,193
7086,-2411,192
7087,-2407,191
7088,-2402,189
7089,-2399,188
7090,-2394,187
7091,-2389,185
7092,-2386,184
7093,-2381,183
7094,-2377,182
7095,-2373,180
7096,-2368,179
7097,-2364,178
7098,-2360,177
7099,-2356,176
7100,-2351,175
7101,-2347,174
7102,-2343,173
7103,-2338,172
7104,-2335,171
7105,-2330,170
7106,-2325,169
7107,-2322,168
7108,-2317,167
7109,-2314,166
7110,-2309,165
7111,-2304,164
7112,-2301,163
7113,-2296,163
7114,-2292,162
7115,-2288,161
7116,-2283,160
7117,-2279,160
7118,-2275,159
7119,-2271,158
7120,-2267,158
7121,-2262,157
7122,-2258,157
7123,-2254,156
7124,-2250,155
7125,-2245,155
7126,-2241,154
7127,-2237,154
7128,-2233,153
7129,-2229,153
7130,-2224,153
7131,-2220,152
7132,-2216,152
7133,-2212,152
7134,-2208,151
7135,-2203,151
7136,-2199,151
7137,-2195,150
7138,-2191,150
7139,-2187,150
7140,-2182,150
7141,-2178,150
7142,-2174,150
7143,-2170,149
7144,-2166,149
7145,-2161,149
7146,-2157,149
7147,-2153,149
7148,-2149,149
7149,-2145,148
7150,-2141,148
7151,-2136,148
7152,-2132,148
7153,-2128,148
7154,-2124,148
7155,-2120,147
7156,-2115,147
7157,-2112,147
7158,-2107,147
7159,-2103,147
7160,-2099,147
7161,-2094,146
7162,-2091,146
7163,-2086,146
7164,-2083,146
7165,-2078,146
7166,-2073,146
7167,-2070,146
7168,-2065,145
7169,-2062,145
7170,-2057,145
7171,-2053,145
7172,-2049,145
7173,-2045,145
7174,-2041,144
7175,-2037,144
7176,-2032,144
7177,-2029,144
7178,-2024,144
7179,-2021,144
7180,-2016,143
7181,-2011,143
7182,-2008,143
7183,-2003,143
7184,-2000,143
7185,-1995,143
7186,-1991,142
7187,-1987,142
7188,-1983,142
7189,-1979,142
7190,-1975,142
7191,-1970,142
7192,-1967,141
7193,-1962,141
7194,-1959,141
7195,-1954,141
7196,-1950,141
7197,-1946,141
7198,-1942,140
7199,-1938,140
7200,-1934,140
7201,-1929,140
7202,-1926,140
7203,-1921,140
7204,-1918,139
7205,-1913,139
7206,-1909,139
7207,-1906,139
7208,-1901,139
7209,-1898,139
7210,-1893,138
7211,-1889,138
7212,-1885,138
7213,-1881,138
7214,-1877,138
7215,-1873,138
7216,-1868,137
7217,-1865,137
7218,-1860,137
7219,-1857,137
7220,-1853,137
7221,-1848,137
7222,-1845,137
7223,-1840,136
7224,-1837,136
7225,-1832,136
7226,-1828,136
7227,-1824,136
7228,-1820,136
7229,-1817,135
7230,-1812,135
7231,-1808,135
7232,-1804,135
7233,-1800,135
7234,-1796,135
7235,-1792,134
7236,-1787,134
7237,-1784,134
7238,-1780,134
7239,-1776,134
7240,-1772,134
7241,-1767,133
7242,-1764,133
7243,-1760,133
7244,-1756,133
7245,-1752,133
7246,-1747,133
7247,-1744,132
7248,-1740,132
7249,-1736,132
7250,-1732,132
7251,-1727,132
7252,-1724,132
7253,-1720,131
7254,-1716,131
7255,-1712,131
7256,-1707,131
7257,-1704,131
7258,-1700,131
7259,-1696,130
7260,-1692,130
7261,-1688,130
7262,-1684,130
7263,-1680,130
7264,-1677,130
7265,-1672,129
7266,-1668,129
7267,-1664,129
7268,-1660,129
7269,-1657,129
7270,-1652,129
7271,-1648,128
7272,-1645,128
7273,-1640,128
7274,-1637,128
7275,-1633,128
7276,-1628,128
7277,-1625,128
7278,-1621,127
7279,-1617,127
7280,-1613,127
7281,-1609,127
7282,-1605,127
7283,-1601,127
7284,-1598,126
7285,-1593,126
7286,-1589,126
7287,-1586,126
7288,-1581,126
7289,-1578,126
7290,-1574,125
7291,-1569,125
7292,-1566,125
7293,-1562,125
7294,-1558,125
7295,-1554,125
7296,-1550,124
7297,-1547,124
7298,-1542,124
7299,-1539,124
7300,-1535,124
7301,-1530,124
7302,-1527,123
7303,-1523,123
7304,-1520,123
7305,-1515,123
7306,-1511,123
7307,-1508,123
7308,-1503,122
7309,-1500,122
7310,-1496,122
7311,-1492,122
7312,-1488,122
7313,-1484,122
7314,-1481,121
7315,-1477,121
7316,-1472,121
7317,-1469,121
7318,-1465,121
7319,-1462,121
7320,-1457,120
7321,-1453,120
7322,-1450,120
7323,-1446,120
7324,-1442,120
7325,-1438,120
7326,-1434,119
7327,-1431,119
7328,-1426,119
7329,-1423,119
7330,-1419,119
7331,-1415,119
7332,-1411,119
7333,-1407,118
7334,-1404,118
7335,-1400,118
7336,-1396,118
7337,-1392,118
7338,-1388,118
7339,-1385,117
7340,-1381,117
7341,-1377,117
7342,-1373,117
7343,-1369,117
7344,-1366,117
7345,-1362,116
7346,-1358,116
7347,-1354,116
7348,-1350,116
7349,-1347,116
7350,-1343,116
7351,-1339,115
7352,-1336,115
7353,-1331,115
7354,-1328,115
7355,-1324,115
7356,-1320,115
7357,-1317,114
7358,-1313,114
7359,-1309,114
7360,-1305,114
7361,-1301,114
7362,-1298,114
7363,-1294,113
7364,-1291,113
7365,-1286,113
7366,-1282,113
7367,-1279,113
7368,-1275,113
7369,-1272,112
7370,-1268,112
7371,-1264,112
7372,-1261,112
7373,-1256,112
7374,-1253,112
7375,-1249,111
7376,-1245,111
7377,-1242,111
7378,-1238,111
7379,-1235,111
7380,-1231,111
7381,-1227,110
7382,-1223,110
7383,-1219,110
7384,-1216,110
7385,-1212,110
7386,-1208,110
7387,-1205,110
7388,-1201,109
7389,-1198,109
7390,-1194,109
7391,-1190,109
7392,-1187,109
7393,-1183,109
7394,-1179,108
7395,-1175,108
7396,-1171,108
7397,-1168,108
7398,-1164,108
7399,-1161,108
7400,-1157,107
7401,-1153,107
7402,-1150,107
7403,-1146,107
7404,-1143,107
7405,-1139,107
7406,-1135,106
7407,-1132,106
7408,-1128,106
7409,-1125,106
7410,-1121,106
7411,-1117,106
7412,-1114,105
7413,-1110,105
7414,-1107,105
7415,-1103,105
7416,-1099,105
7417,-1096,105
7418,-1092,104
7419,-1089,104
7420,-1085,104
7421,-1081,104
7422,-1078,104
7423,-1074,104
7424,-1071,103
7425,-1067,103
7426,-1063,103
7427,-1060,103
7428,-1056,103
7429,-1053,103
7430,-1049,102
7431,-1045,102
7432,-1042,102
7433,-1038,102
7434,-1035,102
7435,-1031,102
7436,-1027,101
7437,-1024,101
7438,-1020,101
7439,-1017,101
7440,-1013,101
7441,-1009,101
7442,-1006,101
7443,-1002,100
7444,-1000,100
7445,-996,100
7446,-992,100
7447,-989,100
7448,-985,100
7449,-982,99
7450,-978,99
7451,-974,99
7452,-971,99
7453,-967,99
7454,-964,99
7455,-961,98
7456,-957,98
7457,-954,98
7458,-950,98
7459,-947,98
7460,-943,98
7461,-939,97
7462,-936,97
7463,-933,97
7464,-930,97
7465,-926,97
7466,-922,97
7467,-919,96
7468,-915,96
7469,-912,96
7470,-908,96
7471,-905,96
7472,-902,96
7473,-898,95
7474,-895,95
7475,-891,95
7476,-887,95
7477,-885,95
7478,-881,95
7479,-878,94
7480,-874,94
7481,-870,94
7482,-868,94
7483,-864,94
7484,-861,94
7485,-857,93
7486,-853,93
7487,-851,93
7488,-847,93
7489,-844,93
7490,-840,93
7491,-836,92
7492,-834,92
7493,-830,92
7494,-827,92
7495,-823,92
7496,-820,92
7497,-817,92
7498,-813,91
7499,-810,91
7500,-807,91
7501,-803,91
7502,-800,91
7503,-796,91
7504,-794,90
7505,-790,90
7506,-786,90
7507,-783,90
7508,-780,90
7509,-777,90
7510,-773,89
7511,-769,89
7512,-767,89
7513,-763,89
7514,-760,89
7515,-757,89
7516,-753,88
7517,-750,88
7518,-747,88
7519,-744,88
7520,-740,88
7521,-737,88
7522,-734,87
7523,-730,87
7524,-727,87
7525,-724,87
7526,-720,87
7527,-717,87
7528,-714,86
7529,-711,86
7530,-708,86
7531,-704,86
7532,-701,86
7533,-698,86
7534,-695,85
7535,-691,85
7536,-688,85
7537,-685,85
7538,-681,85
7539,-679,85
7540,-675,84
7541,-672,84
7542,-669,84
7543,-665,84
7544,-663,84
7545,-659,84
7546,-656,83
7547,-653,83
7548,-649,83
7549,-647,83
7550,-643,83
7551,-640,83
7552,-637,83
7553,-634,82
7554,-631,82
7555,-627,82
7556,-624,82
7557,-621,82
7558,-618,82
7559,-615,81
7560,-612,81
7561,-608,81
7562,-606,81
7563,-602,81
7564,-599,81
7565,-596,80
7566,-593,80
7567,-590,80
7568,-586,80
7569,-584,80
7570,-580,80
7571,-577,79
7572,-574,79
7573,-571,79
7574,-568,79
7575,-565,79
7576,-562,79
7577,-559,78
7578,-556,78
7579,-553,78
7580,-550,78
7581,-546,78
7582,-544,78
7583,-540,77
7584,-538,77
7585,-534,77
7586,-531,77
7587,-528,77
7588,-525,77
7589,-523,76
7590,-519,76
7591,-516,76
7592,-513,76
7593,-510,76
7594,-507,76
7595,-504,75
7596,-501,75
7597,-498,75
7598,-495,75
7599,-492,75
7600,-489,75
7601,-486,74
7602,-483,74
7603,-480,74
7604,-477,74
7605,-474,74
7606,-471,74
7607,-468,74
7608,-465,73
7609,-463,73
7610,-459,73
7611,-456,73
7612,-454,73
7613,-450,73
7614,-448,72
7615,-445,72
7616,-441,72
7617,-439,72
7618,-436,72
7619,-433,72
7620,-430,71
7621,-427,71
7622,-424,71
7623,-421,71
7624,-419,71
7625,-416,71
7626,-412,70
7627,-410,70
7628,-407,70
7629,-404,70
7630,-401,70
7631,-398,70
7632,-396,69
7633,-393,69
7634,-390,69
7635,-387,69
7636,-384,69
7637,-381,69
7638,-378,68
7639,-376,68
7640,-373,68
7641,-370,68
7642,-367,68
7643,-364,68
7644,-362,67
7645,-359,67
7646,-356,67
7647,-353,67
7648,-350,67
7649,-348,67
7650,-345,66
7651,-342,66
7652,-339,66
7653,-336,66
7654,-334,66
7655,-331,66
7656,-328,65
7657,-326,65
7658,-322,65
7659,-320,65
7660,-317,65
7661,-314,65
7662,-312,65
7663,-309,64
7664,-307,64
7665,-303,64
7666,-300,64
7667,-298,64
7668,-295,64
7669,-293,63
7670,-290,63
7671,-287,63
7672,-285,63
7673,-282,63
7674,-279,63
7675,-277,62
7676,-274,62
7677,-271,62
7678,-268,62
7679,-266,62
7680,-263,62
7681,-260,61
7682,-258,61
7683,-255,61
7684,-253,61
7685,-250,61
7686,-247,61
7687,-245,60
7688,-242,60
7689,-240,60
7690,-237,60
7691,-234,60
7692,-232,60
7693,-229,59
7694,-227,59
7695,-224,59
7696,-221,59
7697,-219,59
7698,-216,59
7699,-214,58
7700,-211,58
7701,-208,58
7702,-206,58
7703,-203,58
7704,-201,58
7705,-198,57
7706,-195,57
7707,-193,57
7708,-191,57
7709,-188,57
7710,-186,57
7711,-183,56
7712,-181,56
7713,-178,56
7714,-176,56
7715,-173,56
7716,-170,56
7717,-168,56
7718,-165,55
7719,-163,55
7720,-161,55
7721,-158,55
7722,-156,55
7723,-153,55
7724,-151,54
7725,-148,54
7726,-146,54
7727,-144,54
7728,-141,54
7729,-139,54
7730,-136,53
7731,-133,53
7732,-131,53
7733,-129,53
7734,-127,53
7735,-124,53
7736,-121,52
7737,-119,52
7738,-117,52
7739,-115,52
7740,-112,52
7741,-109,52
7742,-107,51
7743,-105,51
7744,-103,51
7745,-100,51
7746,-98,51
7747,-96,51
7748,-93,50
7749,-91,50
7750,-89,50
7751,-86,50
7752,-84,50
7753,-81,50
7754,-79,49
7755,-77,49
7756,-74,49
7757,-72,49
7758,-70,49
7759,-68,49
7760,-65,48
7761,-63,48
7762,-61,48
7763,-58,48
7764,-57,48
7765,-54,48
7766,-52,47
7767,-50,47
7768,-47,47
7769,-45,47
7770,-43,47
7771,-40,47
7772,-38,47
7773,-36,46
7774,-34,46
7775,-32,46
7776,-29,46
7777,-27,46
7778,-25,46
7779,-23,45
7780,-21,45
7781,-18,45
7782,-16,45
7783,-14,45
7784,-12,45
7785,-10,44
7786,-7,44
7787,-6,44
7788,-3,44
7789,-1,44
7790,1,44
7791,3,43
7792,5,43
7793,8,43
7794,9,43
7795,12,43
7796,14,43
7797,16,42
7798,18,42
7799,20,42
7800,22,42
7801,24,42
7802,26,42
7803,29,41
7804,30,41
7805,33,41
7806,35,41
7807,37,41
7808,39,41
7809,41,40
7810,43,40
7811,45,40
7812,47,40
7813,49,40
7814,51,40
7815,53,39
7816,55,39
7817,57,39
7818,59,39
7819,61,39
7820,63,39
7821,65,38
7822,67,38
7823,69,38
7824,71,38
7825,73,38
7826,75,38
7827,77,38
7828,79,37
7829,81,37
7830,83,37
7831,85,37
7832,87,37
7833,89,37
7834,90,36
7835,92,36
7836,95,36
7837,96,36
7838,98,36
7839,100,36
7840,102,35
7841,104,35
7842,106,35
7843,108,35
7844,109,35
7845,111,35
7846,113,34
7847,115,34
7848,117,34
7849,119,34
7850,121,34
7851,123,34
7852,124,33
7853,126,33
7854,128,33
7855,130,33
7856,132,33
7857,133,33
7858,135,32
7859,137,32
7860,139,32
7861,141,32
7862,142,32
7863,144,32
7864,146,31
7865,148,31
7866,150,31
7867,151,31
7868,153,31
7869,155,31
7870,157,30
7871,159,30
7872,160,30
7873,162,30
7874,163,30
7875,165,30
7876,167,29
7877,169,29
7878,170,29
7879,172,29
7880,174,29
7881,176,29
7882,177,29
7883,179,28
7884,180,28
7885,182,28
7886,184,28
7887,185,28
7888,187,28
7889,189,27
7890,191,27
7891,192,27
7892,194,27
7893,196,27
7894,197,27
7895,199,26
7896,200,26
7897,202,26
7898,204,26
7899,205,26
7900,207,26
7901,208,25
7902,210,25
7903,212,25
7904,213,25
7905,215,25
7906,216,25
7907,218,24
7908,219,24
7909,221,24
7910,222,24
7911,224,24
7912,225,24
7913,227,23
7914,228,23
7915,230,23
7916,232,23
7917,233,23
7918,235,23
7919,236,22
7920,238,22
7921,239,22
7922,241,22
7923,242,22
7924,243,22
7925,245,21
7926,247,21
7927,248,21
7928,249,21
7929,251,21
7930,252,21
7931,254,20
7932,255,20
7933,257,20
7934,258,20
7935,259,20
7936,261,20
7937,262,20
7938,264,19
7939,265,19
7940,266,19
7941,268,19
7942,269,19
7943,271,19
7944,272,18
7945,273,18
7946,275,18
7947,276,18
7948,278,18
7949,279,18
7950,280,17
7951,282,17
7952,283,17
7953,284,17
7954,285,17
7955,287,17
7956,288,16
7957,289,16
7958,291,16
7959,292,16
7960,293,16
7961,295,16
7962,296,15
7963,297,15
7964,298,15
7965,300,15
7966,301,15
7967,302,15
7968,304,14
7969,305,14
7970,306,14
7971,307,14
7972,309,14
7973,310,14
7974,311,13
7975,312,13
7976,314,13
7977,315,13
7978,316,13
7979,317,13
7980,318,12
7981,320,12
7982,321,12
7983,322,12
7984,323,12
7985,324,12
7986,326,11
7987,326,11
7988,328,11
7989,329,11
7990,330,11
7991,331,11
7992,332,11
7993,334,10
7994,334,10
7995,336,10
7996,337,10
7997,338,10
7998,339,10
7999,340,9
8000,341,9
8001,342,9
8002,343,9
8003,345,9
8004,345,9
8005,347,8
8006,348,8
8007,349,8
8008,350,8
8009,351,8
8010,352,8
8011,353,7
8012,354,7
8013,355,7
8014,356,7
8015,357,7
8016,358,7
8017,359,6
8018,360,6
8019,361,6
8020,362,6
8021,363,6
8022,364,6
8023,365,5
8024,366,5
8025,367,5
8026,368,5
8027,369,5
8028,370,5
8029,371,4
8030,372,4
8031,373,4
8032,374,4
8033,375,4
8034,376,4
8035,377,3
8036,378,3
8037,379,3
8038,380,3
8039,380,3
8040,381,3
8041,382,2
8042,383,2
8043,384,2
8044,385,2
8045,386,2
8046,387,2
8047,388,2
8048,389,1
8049,389,1
8050,390,1
8051,391,1
8052,392,1
8053,393,1
8054,394,0
8055,395,0
8056,395,0
8057,396,0
8058,397,0
8059,398,0
8060,399,0
8061,400,0
8062,400,0
8063,401,0
8064,402,0
8065,403,0
8066,404,0
8067,404,0
8068,405,0
8069,406,0
8070,407,0
8071,407,0
8072,408,0
8073,409,0
8074,410,0
8075,410,0
8076,411,0
8077,412,0
8078,413,0
8079,413,0
8080,414,0
8081,415,0
8082,416,0
8083,416,0
8084,417,0
8085,418,0
8086,419,0
8087,419,0
8088,420,0
8089,420,0
8090,421,0
8091,422,0
8092,423,0
8093,423,0
8094,424,0
8095,425,0
8096,425,0
8097,426,0
8098,427,0
8099,427,0
8100,428,0
8101,429,0
8102,429,0
8103,430,0
8104,430,0
8105,431,0
8106,432,0
8107,432,0
8108,433,0
8109,433,0
8110,434,0
8111,435,0
8112,435,0
8113,436,0
8114,436,0
8115,437,0
8116,438,0
8117,438,0
8118,439,0
8119,439,0
8120,440,0
8121,440,0
8122,441,0
8123,442,0
8124,442,0
8125,443,0
8126,443,0
8127,444,0
8128,444,0
