Senser01,Senser02,Senser03,Senser04
19152,-9,-2973,0
19159,-9,-2970,0
19166,-9,-2968,0
19174,-9,-2962,0
19181,-9,-2956,0
19188,-9,-2951,0
19196,-9,-2948,0
19203,-9,-2941,0
19210,-9,-2934,0
19218,-9,-2929,0
19226,-9,-2919,0
19234,-9,-2910,0
19242,-9,-2901,0
19250,-9,-2890,0
19258,-9,-2880,0
19266,-9,-2869,0
19274,-9,-2856,0
19281,-9,-2847,0
19288,-9,-2832,0
19295,-9,-2821,0
19303,-9,-2808,0
19310,-9,-2792,0
19318,-9,-2775,0
19326,-9,-2759,0
19335,-9,-2739,0
19343,-8,-2720,0
19352,-8,-2699,0
19360,-8,-2678,0
19368,-8,-2658,0
19376,-8,-2639,0
19384,-8,-2620,0
19392,-8,-2598,0
19400,-8,-2577,0
19408,-8,-2554,0
19416,-8,-2531,0
19424,-8,-2508,0
19432,-8,-2483,0
19441,-8,-2457,0
19449,-8,-2432,0
19457,-8,-2408,0
19466,-8,-2378,0
19474,-8,-2351,0
19482,-8,-2325,0
19490,-8,-2295,0
19498,-8,-2269,0
19504,-8,-2244,0
19511,-8,-2220,0
19519,-7,-2191,0
19526,-7,-2166,0
19534,-7,-2135,0
19542,-7,-2107,0
19550,-7,-2074,0
19558,-7,-2043,0
19566,-7,-2009,0
19574,-7,-1976,0
19582,-7,-1943,0
19590,-7,-1911,0
19598,-7,-1875,0
19606,-7,-1840,0
19614,-7,-1805,0
19622,-7,-1769,0
19630,-7,-1733,0
19638,-7,-1700,0
19646,-7,-1665,0
19654,-7,-1630,0
19661,-7,-1595,0
19669,-7,-1560,0
19677,-7,-1528,0
19684,-7,-1492,0
19692,-7,-1457,0
19700,-7,-1422,0
19707,-7,-1389,0
19715,-7,-1353,0
19722,-7,-1322,0
19728,-7,-1293,0
19734,-7,-1265,0
19741,-7,-1234,0
19748,-7,-1202,0
19756,-7,-1166,0
19764,-7,-1130,0
19772,-7,-1092,0
19779,-7,-1057,0
19787,-7,-1022,0
19796,-6,-983,0
19804,-6,-945,0
19812,-5,-909,0
19820,-5,-874,0
19828,-4,-837,0
19836,-3,-804,0
19844,-3,-769,0
19852,-3,-734,0
19860,-2,-699,0
19868,-2,-666,0
19876,-2,-631,0
19884,-2,-596,0
19892,-2,-562,0
19901,-2,-528,0
19909,-2,-491,0
19918,-2,-455,0
19926,-2,-422,0
19935,-2,-388,0
19943,-2,-354,0
19951,-2,-321,0
19958,-2,-290,0
19966,-2,-261,0
19972,-2,-233,0
19980,-2,-206,0
19987,-2,-174,0
19995,-2,-142,0
20004,-2,-108,0
20012,-2,-72,0
20020,-2,-38,0
20029,-2,-5,0
20037,-2,30,0
20045,-2,61,0
20053,-2,91,0
20061,-2,121,0
20068,-2,151,0
20076,-2,182,0
20084,-2,212,0
20092,-2,244,0
20100,-2,274,0
20108,-2,306,0
20116,-2,337,0
20124,-2,369,0
20132,-2,399,0
20141,-2,431,0
20149,-2,462,0
20157,-2,491,0
20165,-2,522,0
20173,-2,551,0
20181,-2,578,0
20188,-2,606,0
20196,-2,631,0
20203,-2,657,0
20210,-2,685,0
20218,-2,712,0
20226,-2,739,0
20234,-1,769,0
20242,-1,795,0
20250,-1,823,0
20258,-1,850,0
20265,0,876,0
20273,0,903,0
20280,1,928,0
20288,1,951,0
20295,1,977,0
20302,2,1001,0
20310,2,1027,0
20318,3,1051,0
20326,4,1077,0
20334,5,1102,0
20342,6,1127,0
20349,7,1151,0
20357,7,1174,0
20365,7,1198,0
20373,8,1224,0
20380,8,1246,0
20388,8,1267,0
20395,9,1289,0
20402,9,1311,0
20410,9,1333,0
20418,9,1354,0
20424,9,1373,0
20432,9,1393,0
20440,9,1416,0
20448,10,1438,0
20456,10,1460,0
20464,10,1483,0
20473,10,1506,0
20482,10,1527,0
20490,10,1549,0
20498,10,1567,0
20505,10,1586,0
20512,10,1603,0
20520,10,1621,0
20528,10,1639,0
20536,11,1658,0
20544,11,1677,0
20552,11,1696,0
20561,11,1714,0
20570,11,1732,0
20578,12,1751,0
20587,12,1770,0
20595,12,1787,0
20603,12,1804,0
20611,13,1819,0
20620,14,1836,0
20628,16,1851,0
20635,17,1867,0
20643,18,1880,0
20651,19,1893,0
20658,19,1909,0
20666,20,1922,0
20674,21,1934,0
20683,21,1949,0
20691,22,1961,0
20699,23,1973,0
20707,24,1987,0
20715,25,1998,0
20723,26,2010,0
20730,26,2020,0
20738,27,2031,0
20745,27,2040,0
20753,27,2051,0
20760,28,2060,0
20768,28,2071,0
20776,28,2081,0
20785,29,2091,0
20793,29,2099,0
20801,29,2109,0
20809,29,2117,0
20818,30,2126,0
20826,30,2133,0
20833,30,2141,0
20841,30,2149,0
20849,31,2155,0
20856,31,2162,0
20864,31,2168,0
20871,32,2172,0
20878,32,2178,0
20885,33,2185,0
20893,35,2190,0
20900,36,2192,0
20908,38,2198,0
20916,38,2204,0
20924,39,2207,0
20932,40,2211,0
20940,40,2214,0
20948,40,2218,0
20956,41,2221,0
20963,41,2225,0
20970,41,2227,0
20978,42,2230,0
20984,42,2231,0
20992,42,2233,0
21000,43,2236,0
21007,43,2238,0
21015,44,2241,0
21023,44,2244,0
21031,45,2246,0
21040,46,2247,0
21048,46,2249,0
21056,46,2250,0
21064,47,2251,0
21072,47,2251,0
21080,47,2252,0
21088,48,2253,0
21096,48,2253,0
21103,48,2254,0
21110,48,2254,0
21118,49,2255,0
21126,49,2255,0
21134,49,2255,0
21142,49,2256,0
21150,50,2256,0
21158,50,2257,0
21167,50,2257,0
21175,50,2258,0
21184,51,2258,0
21192,51,2258,0
21200,51,2258,0
21208,51,2258,0
21216,51,2258,0
21224,51,2258,0
21232,52,2258,0
21240,52,2258,0
21248,53,2257,0
21256,53,2255,0
21264,54,2254,0
21272,56,2253,0
21280,57,2252,0
21288,58,2251,0
21295,59,2249,0
21303,59,2247,0
21310,60,2246,0
21318,60,2243,0
21325,60,2240,0
21332,60,2239,0
21340,61,2235,0
21348,61,2233,0
21356,62,2231,0
21364,62,2227,0
21372,63,2223,0
21379,64,2219,0
21387,65,2214,0
21395,66,2211,0
21403,67,2207,0
21411,67,2201,0
21418,68,2195,0
21426,68,2190,0
21434,68,2184,0
21442,69,2177,0
21450,69,2171,0
21458,69,2164,0
21466,70,2156,0
21474,70,2149,0
21482,70,2140,0
21490,71,2132,0
21497,71,2124,0
21505,71,2114,0
21513,72,2107,0
21520,73,2097,0
21528,74,2088,0
21535,75,2079,0
21542,77,2070,0
21550,78,2060,0
21557,79,2051,0
21565,79,2039,0
21572,80,2029,0
21580,80,2017,0
21588,81,2006,0
21596,82,1992,0
21605,83,1979,0
21613,84,1966,0
21621,86,1952,0
21630,87,1938,0
21638,88,1924,0
21646,88,1910,0
21654,89,1894,0
21662,89,1880,0
21670,90,1866,0
21678,91,1851,0
21686,91,1834,0
21694,92,1819,0
21702,93,1802,0
21710,95,1786,0
21718,97,1769,0
21726,98,1752,0
21734,100,1733,0
21742,100,1714,0
21750,101,1697,0
21758,102,1679,0
21766,103,1660,0
21774,105,1641,0
21782,106,1623,0
21789,107,1606,0
21797,107,1587,0
21804,108,1569,0
21812,108,1548,0
21820,109,1528,0
21828,109,1508,0
21835,110,1490,0
21842,111,1472,0
21848,111,1454,0
21855,112,1438,0
21862,113,1419,0
21869,115,1401,0
21876,118,1382,0
21883,120,1361,0
21891,121,1340,0
21898,122,1319,0
21906,124,1297,0
21913,125,1275,0
21920,127,1253,0
21928,128,1231,0
21936,128,1207,0
21944,129,1180,0
21952,130,1153,0
21960,130,1128,0
21969,131,1099,0
21978,132,1069,0
21987,133,1039,0
21996,136,1010,0
22004,139,980,0
22012,140,952,0
22020,141,927,0
22028,142,900,0
22035,143,877,0
22042,145,853,0
22047,146,836,0
22053,147,816,0
22060,148,793,0
22066,149,772,0
22073,150,749,0
22080,151,727,0
22086,152,702,0
22094,156,676,0
22101,159,652,0
22108,161,627,0
22116,164,599,0
22124,166,570,0
22132,168,541,0
22140,169,512,0
22148,170,480,0
22157,171,447,0
22166,172,414,0
22174,174,382,0
22183,177,348,0
22192,179,312,0
22200,180,280,0
22208,181,246,0
22217,181,212,0
22226,182,176,0
22235,184,140,0
22244,185,106,0
22252,186,72,0
22260,187,39,0
22268,188,6,0
22276,188,-28,0
22285,189,-62,0
22293,189,-96,0
22301,190,-129,0
22309,191,-163,0
22317,192,-196,0
22325,195,-229,0
22334,199,-265,0
22342,201,-299,0
22350,203,-332,0
22358,205,-367,0
22366,207,-400,0
22374,209,-432,0
22381,210,-467,0
22389,213,-501,0
22398,220,-535,0
22406,225,-571,0
22414,228,-607,0
22422,231,-641,0
22429,240,-673,0
22437,248,-709,0
22445,252,-745,0
22453,265,-779,0
22461,272,-811,0
22468,288,-841,0
22475,303,-872,0
22482,321,-907,0
22490,341,-940,0
22498,362,-974,0
22506,384,-1009,0
22514,408,-1047,0
22522,430,-1080,0
22530,452,-1113,0
22537,481,-1147,0
22544,508,-1181,0
22552,531,-1213,0
22559,561,-1247,0
22566,589,-1280,0
22574,618,-1312,0
22581,648,-1347,0
22588,673,-1380,0
22596,707,-1414,0
22604,739,-1451,0
22612,769,-1488,0
22620,804,-1524,0
22628,839,-1561,0
22636,871,-1597,0
22644,909,-1633,0
22652,947,-1670,0
22660,983,-1708,0
22668,1020,-1745,0
22676,1052,-1780,0
22684,1089,-1813,0
22691,1122,-1847,0
22698,1153,-1879,0
22706,1190,-1913,0
22714,1228,-1948,0
22722,1267,-1986,0
22730,1301,-2019,0
22738,1340,-2051,0
22746,1378,-2084,0
22755,1417,-2114,0
22763,1452,-2147,0
22771,1490,-2174,0
22779,1530,-2206,0
22787,1570,-2234,0
22795,1610,-2263,0
22803,1649,-2291,0
22811,1688,-2318,0
22818,1728,-2344,0
22826,1768,-2369,0
22834,1808,-2394,0
22842,1848,-2420,0
22850,1888,-2446,0
22858,1928,-2468,0
22866,1968,-2492,0
22874,2008,-2513,0
22882,2047,-2535,0
22890,2086,-2556,0
22898,2126,-2578,0
22906,2163,-2599,0
22913,2201,-2618,0
22920,2234,-2635,0
22924,2250,-2644,0
22925,2257,-2647,0
22925,2259,-2648,0
22925,2260,-2648,0
22925,2260,-2648,0
22925,2261,-2648,0
22925,2261,-2648,0
22925,2261,-2648,0
22925,2261,-2648,0
22925,2261,-2648,0
22925,2261,-2648,0
22926,2261,-2648,0
22926,2261,-2648,0
22926,2262,-2648,0
22926,2262,-2648,0
22926,2262,-2648,0
22926,2262,-2648,0
22926,2262,-2648,0
22926,2262,-2649,0
22926,2262,-2649,0
22926,2262,-2649,0
22926,2262,-2649,0
22926,2262,-2649,0
22926,2262,-2649,0
22926,2262,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2263,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2649,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
22926,2264,-2650,0
